name,word,start,end,sex,age,principal_residence,vowel,path
SDRW2000000448.1.1.19.wav,리어카로다가,0.0,13760.0,여성,50대,광주,ㄹㅣㅓ,/home/hyohyeongjang/phonology/ri/SDRW2000000448.1.1.19.wav
SDRW2000000460.1.1.353.wav,리스트를,4480.0,12800.0,여성,10대,부산,ㄹㅣㅅ,/home/hyohyeongjang/phonology/ri/SDRW2000000460.1.1.353.wav
SDRW2000000462.1.1.15.wav,리스트라고,16000.0,28800.0,여성,20대,강원,ㄹㅣㅅ,/home/hyohyeongjang/phonology/ri/SDRW2000000462.1.1.15.wav
SDRW2000000462.1.1.17.wav,리스트에서,5760.0,13760.0,여성,20대,강원,ㄹㅣㅅ,/home/hyohyeongjang/phonology/ri/SDRW2000000462.1.1.17.wav
SDRW2000000463.1.1.29.wav,리,0.0,6400.0,여성,20대,서울,ㄹㅣ,/home/hyohyeongjang/phonology/ri/SDRW2000000463.1.1.29.wav
SDRW2000000463.1.1.30.wav,리,0.0,3840.0,여성,20대,서울,ㄹㅣ,/home/hyohyeongjang/phonology/ri/SDRW2000000463.1.1.30.wav
SDRW2000000464.1.1.23.wav,리어카나,0.0,10560.0,여성,20대,서울,ㄹㅣㅓ,/home/hyohyeongjang/phonology/ri/SDRW2000000464.1.1.23.wav
SDRW2000000464.1.1.60.wav,리어카에다가,0.0,13760.0,남성,20대,서울,ㄹㅣㅓ,/home/hyohyeongjang/phonology/ri/SDRW2000000464.1.1.60.wav
SDRW2000000471.1.1.371.wav,리마인드,8320.0,20160.0,남성,40대,광주,ㄹㅣㅁ,/home/hyohyeongjang/phonology/ri/SDRW2000000471.1.1.371.wav
SDRW2000000471.1.1.405.wav,리마인드,0.0,8000.0,여성,40대,광주,ㄹㅣㅁ,/home/hyohyeongjang/phonology/ri/SDRW2000000471.1.1.405.wav
SDRW2000000475.1.1.3.wav,리어카에,0.0,10240.0,여성,10대,광주,ㄹㅣㅓ,/home/hyohyeongjang/phonology/ri/SDRW2000000475.1.1.3.wav
