name,word,start,end,sex,age,principal_residence,vowel,path
SDRW2100001415.1.1.128.wav,뉴스,31680.0,34240.0,여성,30대,부산,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001415.1.1.128.wav
SDRW2100001415.1.1.157.wav,뉴스,4800.0,7360.0,여성,30대,부산,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001415.1.1.157.wav
SDRW2100001415.1.1.18.wav,뉴스를,18240.0,23040.0,여성,30대,경기,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001415.1.1.18.wav
SDRW2100001415.1.1.21.wav,뉴스,1920.0,5760.0,여성,30대,부산,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001415.1.1.21.wav
SDRW2100001415.1.1.22.wav,뉴스로,12800.0,18560.0,여성,30대,부산,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001415.1.1.22.wav
SDRW2100001415.1.1.26.wav,뉴스,0.0,5760.0,여성,30대,부산,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001415.1.1.26.wav
SDRW2100001415.1.1.274.wav,뉴스를,11200.0,16960.0,여성,30대,경기,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001415.1.1.274.wav
SDRW2100001415.1.1.297.wav,뉴스에,12800.0,24960.0,여성,30대,부산,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001415.1.1.297.wav
SDRW2100001415.1.1.303.wav,뉴스에,6400.0,13760.0,여성,30대,부산,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001415.1.1.303.wav
SDRW2100001415.1.1.41.wav,뉴스지만,18560.0,25920.0,여성,30대,부산,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001415.1.1.41.wav
SDRW2100001415.1.1.59.wav,뉴스라는,0.0,26240.0,여성,30대,부산,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001415.1.1.59.wav
SDRW2100001415.1.1.65.wav,뉴스,19200.0,29440.0,여성,30대,부산,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001415.1.1.65.wav
