id,sex,age,principal_residence
SD2201522,남성,50대,경남
SD2201523,여성,50대,경남
SD2211524,여성,20대,경기
SD2201525,남성,10대,경기
SD2211524,여성,20대,경기
SD2201525,남성,10대,경기
SD2201093,남성,10대,인천
SD2201094,남성,10대,충북
SD2201093,남성,10대,인천
SD2201094,남성,10대,충북
SD2201095,남성,20대,서울
SD2201096,남성,20대,서울
SD2201095,남성,20대,서울
SD2201096,남성,20대,서울
SD2201097,여성,10대,충남
SD2201098,남성,10대,충남
SD2201097,여성,10대,충남
SD2201098,남성,10대,충남
SD2201526,여성,20대,경기
SD2201527,남성,30대,충북
SD2201526,여성,20대,경기
SD2201527,남성,30대,충북
SD2201528,여성,10대,경기
SD2201529,남성,10대,경기
SD2201528,여성,10대,경기
SD2201529,남성,10대,경기
SD2201530,여성,30대,서울
SD2201531,남성,30대,경기
SD2201530,여성,30대,서울
SD2201531,남성,30대,경기
SD2201532,여성,40대,충북
SD2201533,남성,40대,인천
SD2201532,여성,40대,충북
SD2201533,남성,40대,인천
SD2201534,여성,20대,서울
SD2201535,남성,30대,서울
SD2201534,여성,20대,서울
SD2201535,남성,30대,서울
SD2201536,여성,40대,경북
SD2201537,남성,30대,서울
SD2201536,여성,40대,경북
SD2201537,남성,30대,서울
SD2201538,남성,20대,경기
SD2201539,여성,20대,서울
SD2201538,남성,20대,경기
SD2201539,여성,20대,서울
SD2201540,남성,30대,경기
SD2201541,여성,30대,강원
SD2201540,남성,30대,경기
SD2201541,여성,30대,강원
SD2201542,여성,30대,경남
SD2201543,남성,50대,서울
SD2201542,여성,30대,경남
SD2201543,남성,50대,서울
SD2201544,여성,20대,서울
SD2201545,남성,20대,서울
SD2201544,여성,20대,서울
SD2201545,남성,20대,서울
SD2201546,남성,30대,경기
SD2201547,여성,20대,강원
SD2201546,남성,30대,경기
SD2201547,여성,20대,강원
SD2201099,여성,10대,충남
SD2201100,남성,10대,대전
SD2201099,여성,10대,충남
SD2201100,남성,10대,대전
SD2201101,남성,60대 이상,대전
SD2201102,여성,40대,충남
SD2201101,남성,60대 이상,대전
SD2201102,여성,40대,충남
SD2201103,여성,20대,서울
SD2201104,남성,20대,경기
SD2201103,여성,20대,서울
SD2201104,남성,20대,경기
SD2201105,여성,20대,대전
SD2201106,남성,20대,서울
SD2201105,여성,20대,대전
SD2201106,남성,20대,서울
SD2211107,여성,30대,충남
SD2201108,남성,30대,경북
SD2211107,여성,30대,충남
SD2201108,남성,30대,경북
SD2201109,남성,30대,경기
SD2201110,여성,30대,대전
SD2201109,남성,30대,경기
SD2201110,여성,30대,대전
SD2201111,여성,30대,충남
SD2201112,남성,20대,대전
SD2201111,여성,30대,충남
SD2201112,남성,20대,대전
SD2200951,남성,30대,대구
SD2200952,여성,30대,경기
SD2200951,남성,30대,대구
SD2200952,여성,30대,경기
SD2200953,여성,30대,대구
SD2200954,남성,10대,대구
SD2200953,여성,30대,대구
SD2200954,남성,10대,대구
SD2210955,남성,20대,서울
SD2200956,여성,10대,서울
SD2210955,남성,20대,서울
SD2200956,여성,10대,서울
SD2201627,남성,30대,경남
SD2201628,여성,30대,경남
SD2201627,남성,30대,경남
SD2201628,여성,30대,경남
SD2201629,여성,30대,경북
SD2201630,남성,40대,광주
SD2201629,여성,30대,경북
SD2201630,남성,40대,광주
SD2201631,여성,30대,경북
SD2201632,남성,30대,부산
SD2201631,여성,30대,경북
SD2201632,남성,30대,부산
SD2201633,남성,30대,울산
SD2201634,남성,30대,경북
SD2201633,남성,30대,울산
SD2201634,남성,30대,경북
SD2201635,여성,40대,경남
SD2201636,남성,40대,경남
SD2201635,여성,40대,경남
SD2201636,남성,40대,경남
SD2201548,여성,30대,충북
SD2201549,남성,30대,서울
SD2201548,여성,30대,충북
SD2201549,남성,30대,서울
SD2201550,여성,20대,인천
SD2201551,남성,30대,충남
SD2201550,여성,20대,인천
SD2201551,남성,30대,충남
SD2201552,남성,60대 이상,강원
SD2201553,여성,50대,대구
SD2201552,남성,60대 이상,강원
SD2201553,여성,50대,대구
SD2201554,여성,20대,서울
SD2201555,남성,10대,경기
SD2201554,여성,20대,서울
SD2201555,남성,10대,경기
SD2201637,남성,60대 이상,경남
SD2201638,여성,60대 이상,경북
SD2201637,남성,60대 이상,경남
SD2201638,여성,60대 이상,경북
SD2201639,남성,10대,경남
SD2201640,여성,10대,경남
SD2201639,남성,10대,경남
SD2201640,여성,10대,경남
SD2201255,여성,40대,광주
SD2201256,남성,30대,광주
SD2201255,여성,40대,광주
SD2201256,남성,30대,광주
SD2201113,여성,30대,충남
SD2201114,남성,30대,충남
SD2201113,여성,30대,충남
SD2201114,남성,30대,충남
SD2200957,여성,50대,경북
SD2200958,남성,50대,경북
SD2200957,여성,50대,경북
SD2200958,남성,50대,경북
SD2200959,여성,30대,경북
SD2200960,남성,30대,경북
SD2200959,여성,30대,경북
SD2200960,남성,30대,경북
SD2200961,남성,10대,서울
SD2200962,여성,20대,대구
SD2200961,남성,10대,서울
SD2200962,여성,20대,대구
SD2201556,남성,50대,경기
SD2201557,남성,40대,경기
SD2201556,남성,50대,경기
SD2201557,남성,40대,경기
SD2201558,여성,30대,서울
SD2201559,남성,30대,서울
SD2201558,여성,30대,서울
SD2201559,남성,30대,서울
SD2201560,남성,50대,서울
SD2201561,남성,50대,대구
SD2201560,남성,50대,서울
SD2201561,남성,50대,대구
SD2200965,남성,40대,경북
SD2200966,여성,40대,경북
SD2200965,남성,40대,경북
SD2200966,여성,40대,경북
SD2200967,남성,30대,경기
SD2200968,여성,20대,경남
SD2200967,남성,30대,경기
SD2200968,여성,20대,경남
SD2201115,남성,40대,전남
SD2201116,여성,30대,전남
SD2201115,남성,40대,전남
SD2201116,여성,30대,전남
SD2201117,여성,10대,대전
SD2201118,남성,10대,충남
SD2201117,여성,10대,대전
SD2201118,남성,10대,충남
SD2201641,여성,40대,경남
SD2201642,남성,30대,경남
SD2201641,여성,40대,경남
SD2201642,남성,30대,경남
SD2201643,남성,30대,경남
SD2201644,여성,30대,경남
SD2201643,남성,30대,경남
SD2201644,여성,30대,경남
SD2201645,여성,30대,울산
SD2201646,남성,30대,경남
SD2201645,여성,30대,울산
SD2201646,남성,30대,경남
SD2200963,여성,30대,서울
SD2200964,남성,30대,경북
SD2200963,여성,30대,서울
SD2200964,남성,30대,경북
SD2201701,여성,40대,전남
SD2201702,여성,50대,전남
SD2201701,여성,40대,전남
SD2201702,여성,50대,전남
SD2201562,남성,20대,서울
SD2201563,여성,20대,서울
SD2201562,남성,20대,서울
SD2201563,여성,20대,서울
SD2201564,남성,30대,인천
SD2201565,남성,30대,인천
SD2201564,남성,30대,인천
SD2201565,남성,30대,인천
SD2211566,여성,30대,경기
SD2201567,남성,30대,경기
SD2201568,남성,60대 이상,경기
SD2201569,여성,60대 이상,경기
SD2201568,남성,60대 이상,경기
SD2201569,여성,60대 이상,경기
SD2201119,여성,20대,충남
SD2201120,남성,20대,서울
SD2201119,여성,20대,충남
SD2201120,남성,20대,서울
SD2201121,남성,20대,경기
SD2201122,여성,20대,충남
SD2201121,남성,20대,경기
SD2201122,여성,20대,충남
SD2201123,여성,30대,경남
SD2201124,남성,30대,충남
SD2201123,여성,30대,경남
SD2201124,남성,30대,충남
SD2201125,여성,20대,대전
SD2201126,남성,20대,충남
SD2201125,여성,20대,대전
SD2201126,남성,20대,충남
SD2201127,남성,10대,충북
SD2201128,남성,10대,경기
SD2201127,남성,10대,충북
SD2201128,남성,10대,경기
SD2201129,여성,40대,충남
SD2201130,남성,30대,충북
SD2201129,여성,40대,충남
SD2201130,남성,30대,충북
SD2201131,여성,40대,대전
SD2201132,남성,30대,충남
SD2201131,여성,40대,대전
SD2201132,남성,30대,충남
SD2200969,남성,30대,경북
SD2210970,남성,30대,대구
SD2200969,남성,30대,경북
SD2210970,남성,30대,대구
SD2200971,여성,40대,경남
SD2200972,남성,10대,경북
SD2200971,여성,40대,경남
SD2200972,남성,10대,경북
SD2201570,남성,20대,서울
SD2201571,남성,20대,서울
SD2201570,남성,20대,서울
SD2201571,남성,20대,서울
SD2201572,남성,30대,서울
SD2201573,남성,30대,서울
SD2201572,남성,30대,서울
SD2201573,남성,30대,서울
SD2201574,여성,20대,강원
SD2201575,남성,30대,전남
SD2201574,여성,20대,강원
SD2201575,남성,30대,전남
SD2201133,남성,30대,충북
SD2201134,남성,30대,충남
SD2201133,남성,30대,충북
SD2201134,남성,30대,충남
SD2201703,여성,40대,전북
SD2201704,여성,40대,전북
SD2201703,여성,40대,전북
SD2201704,여성,40대,전북
SD2201135,남성,10대,대전
SD2201136,남성,10대,충남
SD2201135,남성,10대,대전
SD2201136,남성,10대,충남
SD2201580,여성,10대,서울
SD2201581,남성,40대,서울
SD2201580,여성,10대,서울
SD2201581,남성,40대,서울
SD2200813,여성,40대,인천
SD2200814,남성,50대,서울
SD2200813,여성,40대,인천
SD2200814,남성,50대,서울
SD2201257,여성,30대,광주
SD2201258,남성,30대,전남
SD2201257,여성,30대,광주
SD2201258,남성,30대,전남
SD2201586,여성,50대,서울
SD2201587,남성,50대,경기
SD2201586,여성,50대,서울
SD2201587,남성,50대,경기
SD2201659,남성,30대,경남
SD2201660,여성,30대,경북
SD2201659,남성,30대,경남
SD2201660,여성,30대,경북
SD2201661,여성,50대,경남
SD2201662,남성,60대 이상,경남
SD2201661,여성,50대,경남
SD2201662,남성,60대 이상,경남
SD2201137,남성,30대,충남
SD2201138,남성,10대,대전
SD2201137,남성,30대,충남
SD2201138,남성,10대,대전
SD2201139,여성,30대,충남
SD2201140,남성,40대,울산
SD2201139,여성,30대,충남
SD2201140,남성,40대,울산
SD2201141,여성,40대,충남
SD2201142,여성,30대,충남
SD2201141,여성,40대,충남
SD2201142,여성,30대,충남
SD2201143,여성,30대,충북
SD2201144,남성,30대,경남
SD2201143,여성,30대,충북
SD2201144,남성,30대,경남
SD2201588,여성,50대,경기
SD2201589,남성,50대,경북
SD2201588,여성,50대,경기
SD2201589,남성,50대,경북
SD2201590,남성,30대,서울
SD2201591,여성,30대,서울
SD2201590,남성,30대,서울
SD2201591,여성,30대,서울
SD2201594,남성,30대,부산
SD2201595,여성,30대,경북
SD2201594,남성,30대,부산
SD2201595,여성,30대,경북
SD2201596,여성,30대,충남
SD2201597,남성,30대,서울
SD2201596,여성,30대,충남
SD2201597,남성,30대,서울
SD2201598,여성,20대,서울
SD2201599,남성,30대,서울
SD2201598,여성,20대,서울
SD2201599,남성,30대,서울
SD2201600,여성,20대,충북
SD2201601,남성,10대,서울
SD2201600,여성,20대,충북
SD2201601,남성,10대,서울
SD2201602,여성,40대,충북
SD2201603,남성,40대,충남
SD2201602,여성,40대,충북
SD2201603,남성,40대,충남
SD2201708,남성,30대,전북
SD2201709,남성,40대,전북
SD2201708,남성,30대,전북
SD2201709,남성,40대,전북
SD2201710,여성,40대,전북
SD2201711,여성,40대,전북
SD2201710,여성,40대,전북
SD2201711,여성,40대,전북
SD2201610,남성,50대,인천
SD2201611,남성,50대,제주
SD2201610,남성,50대,인천
SD2201611,남성,50대,제주
SD2210819,여성,30대,인천
SD2200820,남성,30대,인천
SD2210819,여성,30대,인천
SD2200820,남성,30대,인천
SD2201614,여성,40대,서울
SD2201615,남성,40대,충남
SD2201614,여성,40대,서울
SD2201615,남성,40대,충남
SD2201675,여성,40대,부산
SD2201676,남성,40대,경북
SD2201675,여성,40대,부산
SD2201676,남성,40대,경북
SD2201677,남성,50대,경남
SD2201678,여성,50대,서울
SD2201677,남성,50대,경남
SD2201678,여성,50대,서울
SD2201159,여성,50대,충남
SD2201160,남성,50대,부산
SD2201159,여성,50대,충남
SD2201160,남성,50대,부산
SD2201616,여성,30대,서울
SD2201617,남성,40대,충북
SD2201616,여성,30대,서울
SD2201617,남성,40대,충북
SD2201622,여성,10대,경기
SD2201623,남성,10대,경기
SD2201622,여성,10대,경기
SD2201623,남성,10대,경기
SD2211259,여성,10대,전남
SD2201260,남성,10대,전남
SD2211259,여성,10대,전남
SD2201260,남성,10대,전남
SD2201265,남성,50대,전남
SD2201266,여성,50대,전남
SD2201265,남성,50대,전남
SD2201266,여성,50대,전남
SD2201685,남성,40대,경남
SD2201686,남성,40대,경남
SD2201685,남성,40대,경남
SD2201686,남성,40대,경남
SD2201161,여성,30대,대전
SD2201162,남성,30대,경북
SD2201161,여성,30대,대전
SD2201162,남성,30대,경북
SD2201163,여성,30대,충북
SD2201164,남성,30대,대전
SD2201163,여성,30대,충북
SD2201164,남성,30대,대전
SD2201687,남성,30대,울산
SD2201688,여성,30대,울산
SD2201687,남성,30대,울산
SD2201688,여성,30대,울산
SD2201000,남성,30대,대구
SD2201001,여성,30대,대구
SD2201000,남성,30대,대구
SD2201001,여성,30대,대구
SD2201679,남성,30대,부산
SD2201680,남성,30대,부산
SD2201679,남성,30대,부산
SD2201680,남성,30대,부산
SD2201681,남성,30대,부산
SD2201682,남성,30대,경남
SD2201681,남성,30대,부산
SD2201682,남성,30대,경남
SD2201683,여성,50대,경남
SD2201684,남성,50대,경남
SD2201683,여성,50대,경남
SD2201684,남성,50대,경남
SD2200821,여성,30대,전남
SD2200822,남성,30대,경기
SD2200821,여성,30대,전남
SD2200822,남성,30대,경기
SD2200825,남성,30대,인천
SD2200826,남성,30대,경남
SD2200825,남성,30대,인천
SD2200826,남성,30대,경남
SD2201763,남성,10대,강원
SD2201764,남성,10대,강원
SD2201763,남성,10대,강원
SD2201764,남성,10대,강원
SD2200827,남성,40대,인천
SD2200828,남성,40대,인천
SD2200827,남성,40대,인천
SD2200828,남성,40대,인천
SD2200817,남성,30대,서울
SD2210818,여성,20대,인천
SD2200817,남성,30대,서울
SD2210818,여성,20대,인천
SD2201691,여성,50대,경남
SD2201692,남성,50대,경남
SD2201691,여성,50대,경남
SD2201692,남성,50대,경남
SD2201853,여성,60대 이상,충남
SD2201854,남성,60대 이상,충남
SD2201715,여성,10대,서울
SD2201716,남성,10대,경기
SD2201715,여성,10대,서울
SD2201716,남성,10대,경기
SD2211718,남성,10대,전남
SD2201719,여성,10대,충북
SD2211718,남성,10대,전남
SD2201719,여성,10대,충북
SD2201002,여성,40대,대구
SD2201003,남성,40대,경북
SD2201002,여성,40대,대구
SD2201003,남성,40대,경북
SD2201004,남성,60대 이상,경북
SD2201005,여성,60대 이상,경북
SD2201004,남성,60대 이상,경북
SD2201005,여성,60대 이상,경북
SD2201693,여성,40대,부산
SD2201694,남성,50대,경남
SD2201693,여성,40대,부산
SD2201694,남성,50대,경남
SD2201781,남성,30대,경기
SD2201782,여성,30대,경기
SD2201781,남성,30대,경기
SD2201782,여성,30대,경기
SD2201783,여성,30대,경기
SD2201784,남성,30대,인천
SD2201783,여성,30대,경기
SD2201784,남성,30대,인천
SD2201779,남성,30대,전남
SD2201780,여성,30대,경기
SD2201779,남성,30대,전남
SD2201780,여성,30대,경기
SD2200831,여성,30대,인천
SD2200832,남성,30대,서울
SD2200831,여성,30대,인천
SD2200832,남성,30대,서울
SD2200833,여성,30대,서울
SD2200834,남성,30대,인천
SD2200833,여성,30대,서울
SD2200834,남성,30대,인천
SD2201695,여성,50대,경남
SD2201696,남성,50대,경남
SD2201695,여성,50대,경남
SD2201696,남성,50대,경남
SD2201789,여성,50대,서울
SD2201790,남성,50대,서울
SD2201789,여성,50대,서울
SD2201790,남성,50대,서울
SD2201791,남성,50대,경북
SD2201792,여성,50대,경북
SD2201791,남성,50대,경북
SD2201792,여성,50대,경북
SD2201795,여성,30대,서울
SD2201796,남성,30대,서울
SD2201799,여성,40대,서울
SD2201800,남성,50대,광주
SD2200839,여성,40대,인천
SD2200840,남성,40대,인천
SD2200839,여성,40대,인천
SD2200840,남성,40대,인천
SD2201006,남성,40대,대구
SD2201007,여성,40대,대구
SD2201006,남성,40대,대구
SD2201007,여성,40대,대구
SD2201873,여성,60대 이상,대전
SD2201874,남성,60대 이상,대전
SD2201873,여성,60대 이상,대전
SD2201874,남성,60대 이상,대전
SD2201875,여성,30대,대전
SD2201876,남성,30대,대전
SD2201875,여성,30대,대전
SD2201876,남성,30대,대전
SD2201699,남성,40대,경남
SD2201700,여성,40대,울산
SD2201699,남성,40대,경남
SD2201700,여성,40대,울산
SD2201901,여성,60대 이상,경남
SD2201902,여성,40대,부산
SD2201903,남성,60대 이상,부산
SD2201904,여성,60대 이상,부산
SD2201903,남성,60대 이상,부산
SD2201904,여성,60대 이상,부산
SD2201801,남성,50대,서울
SD2201802,여성,50대,서울
SD2201803,여성,40대,서울
SD2201804,남성,40대,서울
SD2201811,여성,40대,서울
SD2201812,여성,50대,충북
SD2201813,남성,30대,서울
SD2201814,여성,30대,인천
SD2201809,남성,30대,서울
SD2201810,여성,30대,서울
SD2201809,남성,30대,서울
SD2201810,여성,30대,서울
SD2200845,남성,40대,경기
SD2200846,여성,10대,인천
SD2200845,남성,40대,경기
SD2200846,여성,10대,인천
