folder,id,form,original_form,speaker_id,start,end,note
SDRW2100004144,SDRW2100004144.1.1.202,그 가짜 뉴스에 대한 처벌을 받은 언론사야.,그 가짜 뉴스에 대한 처벌을 받은 언론사야.,SD2100978,537.47903,540.549,
SDRW2100004144,SDRW2100004144.1.1.213,이게 가짜 뉴스라고 처벌이 받았는데,이게 가짜 뉴스라고 처벌이 받았는데,SD2100978,565.15898,567.59901,
SDRW2100004144,SDRW2100004144.1.1.219,온갖 거에 대해서 가짜 뉴스가 나오잖아.,온갖 거에 대해서 가짜 뉴스가 나오잖아.,SD2100977,586.51298,590.14898,
SDRW2100004144,SDRW2100004144.1.1.233,뭐 기관을 만든다든지 해서 가짜 뉴스를 판별하는,뭐 기관을 만든다든지 해서 가짜 뉴스를 판별하는,SD2100977,633.03,636.66497,
SDRW2100004144,SDRW2100004144.1.1.237,가짜 뉴스를 많이 만들면은,가짜 뉴스를 많이 만들면은,SD2100978,646.639,648.86901,
SDRW2100004144,SDRW2100004144.1.1.241,진짜 뉴스만,진짜 뉴스만,SD2100978,657.23901,658.77902,
SDRW2100004144,SDRW2100004144.1.1.252,그 뉴스나 이런 거를 받아들이는 사람들이,그 뉴스나 이런 거를 받아들이는 사람들이,SD2100978,683.16,686.00902,
SDRW2100004144,SDRW2100004144.1.1.261,이제 2차 뉴스 뭐 3차 뉴스 이제,이제 이 차 뉴스 뭐 삼 차 뉴스 이제,SD2100978,702.55902,704.99899,
SDRW2100004144,SDRW2100004144.1.1.295,근데 가짜 뉴스는 아니야.,근데 가짜 뉴스는 아니야.,SD2100978,775.61899,777.159,
SDRW2100004144,SDRW2100004144.1.1.307,자기 입맛에 맞는 대로 선택하겠지 그렇다고 그게 가짜 뉴스냐라고 하면은,자기 입맛에 맞는 대로 선택하겠지 그렇다고 그게 가짜 뉴스냐라고 하면은,SD2100978,809.56899,814.38903,
SDRW2100004144,SDRW2100004144.1.1.325,오빠는 뭔가 가짜 뉴스를,오빠는 뭔가 가짜 뉴스를,SD2100977,859.63901,862.08899,
SDRW2100004144,SDRW2100004144.1.1.335,그럼 가짜 뉴스를 처벌하기 위한 어떤 법제적인,그럼 가짜 뉴스를 처벌하기 위한 어떤 법제적인,SD2100977,892.64902,896.485,
SDRW2100004146,SDRW2100004146.1.1.313,니까 만만한 거지.,(())니까 만만한 거지.,SD2100980,832.90897,835.64899,
SDRW2100004149,SDRW2100004149.1.1.3,그것이 그 가짜 뉴스로 이제 몰아가는 걸,그게 그 가짜 뉴스로 이제 몰아가는 걸,SD2100979,6.2,9.4556,
SDRW2100004149,SDRW2100004149.1.1.5,근데 만약 가짜 뉴스에 대한 법적인 처벌이 있고 하면,근데 만약 가짜 뉴스에 대한 법적인 처벌이 있고 하면,SD2100979,12.53,16.039,
SDRW2100004149,SDRW2100004149.1.1.6,그런 가짜 뉴스가 줄어들지 않을까 해서 이게,그런 가짜 뉴스가 줄어들지 않을까 해서 이게,SD2100979,17.47,20.43307,
SDRW2100004149,SDRW2100004149.1.1.9,왜냐하면 가짜 뉴스가,왜냐면 가짜 뉴스가,SD2100980,27.55,29.85,
SDRW2100004149,SDRW2100004149.1.1.10,아주 가짜 뉴스가 아니잖아 그러면 우리가 가짜 뉴스,아주 가짜 뉴스가 아니잖아 그러면 우리가 가짜 뉴스,SD2100980,31.3,34.51,
SDRW2100004149,SDRW2100004149.1.1.16,이제 가짜 뉴스를 만약에 법적인 처벌을 한다 하면,이제 가짜 뉴스를 만약에 법적인 처벌을 한다 하면,SD2100979,48.871,52.3,
SDRW2100004149,SDRW2100004149.1.1.17,가짜 뉴스를,가짜 뉴스를,SD2100979,52.41,53.81,
SDRW2100004149,SDRW2100004149.1.1.18,가짜 뉴스이다 이런 거를 법적으로 증명을 해야 되는 의무가 생기는 거지 그러니까,가짜 뉴스이다 이런 거를 법적으로 증명을 해야 되는 의무가 생기는 거지 그러니까,SD2100979,54.27,58.8,
SDRW2100004149,SDRW2100004149.1.1.19,가짜 뉴스가 만약 판명이 되면 처벌이 되고,가짜 뉴스가 만약 판명이 되면 처벌이 되고,SD2100979,59.37,62.45797,
SDRW2100004149,SDRW2100004149.1.1.20,그러면 가짜 뉴스가 이제 늘어나는 일을,그러면 가짜 뉴스가 이제 늘어나는 일을,SD2100979,62.62,66.41397,
SDRW2100004149,SDRW2100004149.1.1.28,그것이 가짜 뉴스라고 하면 가짜 뉴스가 되는 거잖아.,그게 가짜 뉴스라고 할 거면 가짜 뉴스가 되는 거잖아.,SD2100980,84.78,87.96,
SDRW2100004149,SDRW2100004149.1.1.40,내가 봤을 때 요 가짜 뉴스라고 하고 이제 판을 치는 걸 보면,내가 봤을 때 요 가짜 뉴스라고 ((하고 이제)) 판을 치는 걸 보면,SD2100979,118.54,122.44,
SDRW2100004149,SDRW2100004149.1.1.46,그런 걸 가짜 뉴스라고 하는 거지 그런 거는 당연히 처벌해야 되지 않나?,그런 걸 가짜 뉴스라고 하는 거지 그런 거는 당연히 처벌해야 되지 않나?,SD2100979,136.23531,139.81001,
SDRW2100004149,SDRW2100004149.1.1.49,그런 악의적인 뉴스를 쓰는 건데 그런건 당연히 처벌해야 되는 거 아닌가?,그런 악의적인 뉴스를 쓰는 건데 그런건 당연히 처벌해야 되는 거 아닌가?,SD2100979,144.79,148.65001,
SDRW2100004149,SDRW2100004149.1.1.50,나는 가짜 뉴스 이렇게 보면 그렇게 가짜 뉴스 같지 않던데,나는 가짜 뉴스 이렇게 보면 그렇게 가짜 뉴스 같지 않던데,SD2100980,149.80999,154.78,
SDRW2100004149,SDRW2100004149.1.1.51,그 사람들이 가짜 뉴스라고 하고 또 엮어 버리면 가짜 뉴스가 되는 거 같던데,그 사람들이 가짜 뉴스라고 해고 또 엮어 버리면 가짜 뉴스가 되는 거 같던데,SD2100980,154.99,158.84,
SDRW2100004149,SDRW2100004149.1.1.53,있지 근데 가짜 뉴스로 인한 피해자가 생기니까 그것이 문제라는 거지.,있지 근데 가짜 뉴스로 인한 피해자가 생기니까 그게 문제라는 거지.,SD2100979,162.53,166.65075,
SDRW2100004149,SDRW2100004149.1.1.54,가짜 뉴스로 인한 피해자가 있으면,가짜 뉴스로 인한 피해자가 있으면,SD2100979,166.65075,169.30308,
SDRW2100004149,SDRW2100004149.1.1.62,나는 가짜 뉴스 별로 못 봤는데,나는 가짜 뉴스 별로 못 봤는데,SD2100980,189.86,191.83,
SDRW2100004149,SDRW2100004149.1.1.64,가짜 뉴스라고 생각한 적 없었고,가짜 뉴스라고 생각한 적 없었고,SD2100980,194.64,196.5,
SDRW2100004149,SDRW2100004149.1.1.67,그래도 정부에서도 맨날 지금 가짜 뉴스가 판을 친다,그래도 정부에서도 맨날 지금 가짜 뉴스가 판을 친다,SD2100979,203.43,206.63581,
SDRW2100004149,SDRW2100004149.1.1.72,그 상대편에서 이거 가짜 뉴스다 가짜 뉴스다 하면은,그 상대편에서 이거 가짜 뉴스다 가짜 뉴스다 하면은,SD2100980,215.01809,217.53696,
SDRW2100004149,SDRW2100004149.1.1.73,가짜 뉴스가 되는 거잖아.,가짜 뉴스가 되는 거잖아.,SD2100980,217.61,219.16,
SDRW2100004149,SDRW2100004149.1.1.86,어 가짜 뉴스가 돼 버리는 거잖아.,어 가짜 뉴스가 돼 버리는 거잖아.,SD2100980,256.4,258.74,
SDRW2100004149,SDRW2100004149.1.1.89,가짜 뉴스가 아닌데 이제,가짜 뉴스가 아닌데 이제,SD2100979,267.29,269.86999,
SDRW2100004149,SDRW2100004149.1.1.90,가짜 뉴스라고 우겨서,가짜 뉴스라고 우겨서,SD2100979,270.66,272.67,
SDRW2100004149,SDRW2100004149.1.1.93,그 가짜 뉴스 때문에 너무 혼란스러운 세상이니까 요즘 같은 인터넷 시대에,그 가짜 뉴스 땜에 너무 혼란스러운 세상이니까 요즘 같은 인터넷 시대에,SD2100979,278.52224,283.409,
SDRW2100004149,SDRW2100004149.1.1.108,왜냐하면 이게 가짜 뉴스라고 왜곡되서 해버리면은,왜냐면 이게 가짜 뉴스라고 왜곡되서 해버리면은,SD2100980,320.71,323.66901,
SDRW2100004149,SDRW2100004149.1.1.112,그러니까 뉴스 쓸 때 그럼 근거를 명확하게 제시를 해서 쓰면은,그러니까 뉴스 쓸 때 그럼 근거를 명확하게 제시를 해서 쓰면은,SD2100979,328.31,333.40901,
SDRW2100004149,SDRW2100004149.1.1.132,가짜 뉴스가 퍼진 적이 있대 근데 이런 가짜 뉴스가 퍼지면 사람들은,가짜 뉴스가 퍼진 적이 있대 근데 이런 가짜 뉴스가 퍼지면 사람들은,SD2100979,383.92,388.289,
SDRW2100004149,SDRW2100004149.1.1.151,그 그것이 가짜 뉴스로 포장해 버리면 가짜 뉴스가 돼 버릴 수도 있다는 거지.,-그- 그게 가짜 뉴스로 포장해 버리면 가짜 뉴스가 돼 버릴 수도 있다는 거지.,SD2100980,444.99,449.18806,
SDRW2100004149,SDRW2100004149.1.1.160,본인들이 하면 안 될까 가짜 뉴스인지 아닌데,본인들이 하면 안 될까 가짜 뉴스인지 아닌데,SD2100980,466.57,469.11899,
SDRW2100004149,SDRW2100004149.1.1.162,그걸 판단하지 못하고 가짜 뉴스를,그걸 판단하지 못하고 가짜 뉴스를,SD2100979,473.67,476.15899,
SDRW2100004149,SDRW2100004149.1.1.170,뉴스 같은 것도 보면 신문사도,뉴스 같은 것도 보면 신문사도,SD2100979,495.24228,497.65398,
SDRW2100004149,SDRW2100004149.1.1.177,이런 가짜 뉴스가 판치는 세상에서는,이런 가짜 뉴스가 판치는 세상에서는,SD2100979,510.41,513.1905,
SDRW2100004149,SDRW2100004149.1.1.188,근데 너무 가짜 뉴스를 하면 안 되지 어느 정도는,근데 너무 가짜 뉴스를 하면 안 되지 어느 정도는,SD2100980,541.28884,545.18903,
SDRW2100004149,SDRW2100004149.1.1.190,너무 가짜 뉴스로 하는 건 나도 좋게 생각하지는 않아 않아.,너무 가짜 뉴스로 하는 건 나도 좋게 생각하지는 -않아- 않아.,SD2100980,546.7,550.08544,
SDRW2100004149,SDRW2100004149.1.1.194,나는 가짜 뉴스가 아닌데 말을 잘못하면,나는 가짜 뉴스가 아닌데 말을 잘못하면,SD2100980,560.19,564.53066,
SDRW2100004149,SDRW2100004149.1.1.195,가짜 뉴스가 돼 버리고 그러면 거기에 대한 또,가짜 뉴스가 돼 버리고 그러면 거기에 대한 또,SD2100980,564.53066,567.75902,
SDRW2100004149,SDRW2100004149.1.1.202,유튜브만 보는 건 아니니까 뉴스도 보고,유튜브만 보는 건 아니니까 뉴스도 보고,SD2100980,585.6822,587.93573,
SDRW2100004149,SDRW2100004149.1.1.214,어느 정도 가짜 뉴스가 줄어들지 않을까,어느 정도 가짜 뉴스가 줄어들지 않을까,SD2100979,624.15183,626.32859,
SDRW2100004149,SDRW2100004149.1.1.216,가짜 뉴스는 줄어들겠지만,가짜 뉴스는 줄어들겠지만,SD2100980,629.02,631.74897,
SDRW2100004149,SDRW2100004149.1.1.234,이게 가짜 뉴스란 식으로 해버리면 누가 얘기를 하겠냐고,이게 가짜 뉴스란 식으로 해버리면 누가 얘기를 하겠냐고,SD2100980,681.05452,684.54897,
SDRW2100004149,SDRW2100004149.1.1.237,가짜 너무 심한 가짜 뉴스 악의적으로,가짜 너무 심한 가짜 뉴스 악의적으로,SD2100979,694.94108,698.07842,
SDRW2100004149,SDRW2100004149.1.1.267,어 지금 우리나라에서 이거 가짜 뉴스를 퍼트려서 지금,어 지금 우리나라에서 이거 가짜 뉴스를 퍼트려서 지금,SD2100979,795.67,799.17899,
SDRW2100004149,SDRW2100004149.1.1.275,가짜 뉴스라 우리가 보기엔 가짜 뉴스라는 걸 퍼트리니까,가짜 뉴스라 우리가 보기엔 가짜 뉴스라는 걸 퍼트리니까,SD2100979,822.48,825.64099,
SDRW2100004149,SDRW2100004149.1.1.288,아 그때 가짜 뉴스가 많이 성행했잖아 왜,아 그때 가짜 뉴스가 많이 성행했잖아 왜,SD2100979,863.92,866.76595,
SDRW2100004149,SDRW2100004149.1.1.307,질질 끌고 왔던 이유가 유튜버들이 막 가짜 뉴스 그거 name 그 학생의,질질 끌고 왔던 이유가 유튜버들이 막 가짜 뉴스 그거 &name& 그 학생의,SD2100979,921.31,927.13901,
SDRW2100004149,SDRW2100004149.1.1.313,그런 가짜 뉴스가 근데 왜 만들어 졌냐?,그런 가짜 뉴스가 근데 왜 만들어 졌냐?,SD2100979,939.72,941.63748,
SDRW2100004150,SDRW2100004150.1.1.6,오늘 아침 뉴스에 보니까 유럽이나 이런 나라에서,오늘 아침 뉴스에 보니까 유럽이나 이런 나라에서,SD2100981,12.54,16.979,
SDRW2100004151,SDRW2100004151.1.1.1,그 뉴스에만 드,그 뉴스에만 -드-,SD2100981,1.68,2.98,
SDRW2100004152,SDRW2100004152.1.1.5,뉴스에 나왔어.,뉴스에 나왔어.,SD2100981,10.28,11.75,
SDRW2100004152,SDRW2100004152.1.1.127,그런데 뉴스나 이런 거를 보면은,그런데 뉴스나 이런 거를 보면은,SD2100981,358.67,361.03,
SDRW2100004153,SDRW2100004153.1.1.4,가짜 뉴스가 지금 엄청나게 많이 이렇게 떠돌아 떠돌아 다니잖아.,가짜 뉴스가 지금 엄청나게 많이 이렇게 떠돌아 떨어 다니잖아.,SD2100982,7.6,11.68,
SDRW2100004153,SDRW2100004153.1.1.6,이 지금 가짜 뉴스 그대로 두면 안 될 거 같아. 어,이~ 지금 가짜 뉴스 그대로 두면 안 될 거 같애. -어-,SD2100982,14.23,16.87,
SDRW2100004153,SDRW2100004153.1.1.12,가짜 뉴스가 어떤 것이 있어?,가짜 뉴스가 어떤 게 있어?,SD2100981,32.91,34.92,
SDRW2100004153,SDRW2100004153.1.1.24,그 가짜 뉴스로 에스엔에스나 일반 뉴스로 많이 퍼지는 경우가 있거든.,그~ 가짜 뉴스로 에쓰엔에쓰나 일반 뉴스로 많이 펴지는 경우가 있거든.,SD2100982,60.45,65.23,
SDRW2100004153,SDRW2100004153.1.1.29,나는 가짜 뉴스를 많이 안 접해 봐 갖고.,나는 가짜 뉴스를 많이 안 접해 봐 가꼬.,SD2100981,75.63243,78.32,
SDRW2100004153,SDRW2100004153.1.1.36,어떠한 그 가짜 뉴스에 대한 우리가 지금,어떠한 그 가짜 뉴스에 대한 우리가 지금,SD2100982,96.25,100.26,
SDRW2100004153,SDRW2100004153.1.1.42,그 가짜 뉴스라 하면,그 가짜 뉴스라 하믄,SD2100981,114.88,116.86,
SDRW2100004153,SDRW2100004153.1.1.58,가짜 뉴스,가짜 뉴스,SD2100981,146.93,148.32,
SDRW2100004153,SDRW2100004153.1.1.70,가짜 뉴슬 수도 있어.,가짜 뉘슬 수도 있어.,SD2100982,176.0,177.28544,
SDRW2100004153,SDRW2100004153.1.1.71,근데 가짜 뉴슬 수도 있지만은,근데 가짜 뉘슬 수도 있지만은,SD2100982,177.28544,178.93,
SDRW2100004153,SDRW2100004153.1.1.72,이 징벌적 손해배상이라는 것은 가짜 뉴스에 일단은,이 징벌적 손해배상이라는 것은 가짜 뉴스에 ((일단은)),SD2100982,179.47,183.18,
SDRW2100004153,SDRW2100004153.1.1.77,뉴스는 뉴스,뉴스는 뉴스,SD2100982,191.64,193.55001,
SDRW2100004153,SDRW2100004153.1.1.82,그 가짜 뉴스들이 많이 있잖아.,그~ 가짜 뉴스들이 많이 있잖아.,SD2100982,201.79,203.92,
SDRW2100004153,SDRW2100004153.1.1.84,그 가짜 뉴스에 대해서,그~ 가짜 뉴스에 대해서,SD2100982,205.66,207.69,
SDRW2100004153,SDRW2100004153.1.1.93,그 뉴스에 많이 나왔다고.,그~ 뉴스에 많이 나왔다고.,SD2100982,224.22,225.80544,
SDRW2100004153,SDRW2100004153.1.1.108,거기에 대한 그 가짜 뉴스로 피해 봤을 때,거기에 대한 그 가짜 뉴스로 피해 봤을 때,SD2100982,258.3,260.97,
SDRW2100004153,SDRW2100004153.1.1.128,이런 뉴스에 퍼트려 갖고,이런 뉴스에 퍼트려 갖고,SD2100982,305.99,307.489,
SDRW2100004153,SDRW2100004153.1.1.146,아니 뉴스에 나 가짜 뉴스를 하면 이것이 공론화된 거잖아.,아니 뉴스에 -나- 가짜 뉴스를 하면 이게 공론화된 거잖아.,SD2100981,346.19,351.554,
SDRW2100004153,SDRW2100004153.1.1.151,어 매스컴에서 그러면 이것이 가짜 뉴슨지 이런 거 검,어~ 매스컴에서 그러면 이게 가짜 뉴슨지 이런 거 검,SD2100981,363.26,366.76,
SDRW2100004153,SDRW2100004153.1.1.152,토를 안 하고 뉴스를 내보내지는 않을 거 아니야.,토를 안 하고 뉴스를 내보내지는 않을 거 아니야.,SD2100981,367.62,371.209,
SDRW2100004153,SDRW2100004153.1.1.174,어 그러니까 가짜 뉴스라는 그 기준도 모호하지만,어 그니까 가짜 뉴스라는 그 기준도 모호하지만,SD2100981,430.09,434.69,
SDRW2100004153,SDRW2100004153.1.1.179,에스엔에스나 유튜브나 기 밖 또 그 밖의 인제 이런 뉴스에,에쓰엔에쓰나 유튜브나 -기 밖- 또 그 밖에 인제 이런 뉴스에,SD2100982,449.89,453.81,
SDRW2100004153,SDRW2100004153.1.1.200,뭐 한 줄짜리 가짜 뉴스라도,뭐 한 줄짜리 가짜 뉴스라도,SD2100981,500.82,503.66,
SDRW2100004153,SDRW2100004153.1.1.220,응 그때 보고 나서 아 이거는 가짜 뉴스니까 제재를 가해야지 하면 이미 늦은 거 아니야?,응 그때 보고 나서 아 이거는 가짜 뉴스니까 제재를 가해야지 하면 이미 늦은 거 아니야?,SD2100981,545.14,551.16,
SDRW2100004153,SDRW2100004153.1.1.232,저것이 가짜 뉴슨데,저게 가짜 뉴슨데,SD2100982,578.35,579.79,
SDRW2100004153,SDRW2100004153.1.1.273,근데 그 뉴스가,근데 그 뉴스가,SD2100982,673.73,675.25,
SDRW2100004153,SDRW2100004153.1.1.274,가짜 뉴스잖아,가짜 뉴스잖아,SD2100982,676.04,677.44,
SDRW2100004153,SDRW2100004153.1.1.291,우리는 지금 뉴스에 대한 거를 이야기를 하고 있는 거고 사석에서 너 또라이야,우리는 지금 뉴스에 대한 거를 이야기를 하고 있는 거고 사석에서 너 또라이야,SD2100981,719.87,724.88,
SDRW2100004153,SDRW2100004153.1.1.296,양심이 없이 가짜 뉴스를 조성하지는 않을 거란 말이야.,양심에 없이 가짜 뉴스를 조성하지는 않을 꺼란 말이야.,SD2100981,735.84,739.71,
SDRW2100004155,SDRW2100004155.1.1.54,근데 나는 폴로 니트 사고 싶어.,근데 나는 폴로 니트 사고 싶어.,SD2100986,138.67,140.99999,
SDRW2100004155,SDRW2100004155.1.1.75,그렇기는 한데 니트나 이런 겨울 옷은,그렇긴 한데 니트나 이런 겨울 옷은,SD2100986,180.392,183.484,
SDRW2100004155,SDRW2100004155.1.1.79,왜냐하면 니트 내가 싸구려 짜리 2만 원 산 거랑,왜냐면 니트 내가 싸구려 짜리 이만 원 산 거랑,SD2100986,191.91,195.42221,
SDRW2100004155,SDRW2100004155.1.1.80,내가 폴로 니트 산 거랑 완전 질이 달라.,내가 폴로 니트 산 거랑 완전 질이 달라.,SD2100986,195.42221,198.09,
SDRW2100004155,SDRW2100004155.1.1.235,니네 엄마는 아직 젊대.,니네 엄마는 아직 점디야.,SD2100987,612.86901,614.50898,
SDRW2100004155,SDRW2100004155.1.1.314,몰라 name1 언니 내 폴로 니,몰라 &name1& 언니 내 폴로 니,SD2100986,810.66901,812.67303,
SDRW2100004155,SDRW2100004155.1.1.320,그러면 내 폴로 니트 하나 사 주라 그래.,그러면 내 폴로 니트 하나 사 주라 그래.,SD2100986,823.309,826.50897,
SDRW2100004155,SDRW2100004155.1.1.351,폴로 니트나 사 줘.,폴로 니트나 사 줘.,SD2100986,891.19902,893.12898,
SDRW2100004155,SDRW2100004155.1.1.352,폴로 니트가 얼마인데?,폴로 니트가 얼만데?,SD2100987,893.209,894.66898,
SDRW2100004156,SDRW2100004156.1.1.1,음 내 가짜 뉴스에 대한,음 내 가짜 뉴스에 대한,SD2100986,1.16,3.62,
SDRW2100004156,SDRW2100004156.1.1.12,근데 이 가짜 뉴스로 해서,근데 이 가짜 뉴스로 해서,SD2100987,35.38,37.27,
SDRW2100004156,SDRW2100004156.1.1.21,그리고 이거 어쨌든 간에 가짜 뉴스고 뭐고 이것도 어찌,그리고 이거 어쨌든 간에 가짜 뉴스고 뭐고 이것도 어찌,SD2100986,59.44,63.18,
